out	Kingdom	Phylum	Class	Order	Family
68a1d05f5719b530a6111f8da78dd886	Bacteria	 Firmicutes	 Clostridia	 Lachnospirales	 Lachnospiraceae
d36b6fda655409a5f0197d403fb77154	Bacteria	 Fibrobacterota	 Fibrobacteria	 Fibrobacterales	 Fibrobacteraceae
03a924173e1f75e36b11f8d15e83a0b9	Bacteria	 Bacteroidota	 Bacteroidia	 Bacteroidales	NA
3d2b4a9a0046b4392571f33f49d18157	Bacteria	 Bacteroidota	 Bacteroidia	 Bacteroidales	 Prolixibacteraceae
8462bcf2a156805e81784e09e79c40d6	Bacteria	 Firmicutes	 Clostridia	 Peptostreptococcales-Tissierellales	NA
275ab7868968da2ab221d7d2dce81bf1	Bacteria	 Bacteroidota	 Bacteroidia	 Cytophagales	 Microscillaceae
b36687922a0e2ce748664a3acd63bfcc	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Rhodobacterales	 Rhodobacteraceae
0c6b8f31204346a4ef9346ddb4c36077	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Diplorickettsiales	 Diplorickettsiaceae
e55c7d48d884440310bb783c3e48abc1	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Burkholderiales	NA
9305e10b04a729264bd36e2932d0e40f	Bacteria	 Bacteroidota	 Bacteroidia	NA	NA
92b675cc732650d0ec044711612bcab2	Bacteria	 Bacteroidota	 Bacteroidia	 Sphingobacteriales	 AKYH767
0e1d8184f956faa7917bf811e4be6d5b	Bacteria	NA	NA	NA	NA
9922296e7a435b9b0b5934ce41a992fe	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Acetobacterales	 Acetobacteraceae
df7d34513451fea8cd3848238efb9f15	Bacteria	 Campilobacterota	 Campylobacteria	 Campylobacterales	 Arcobacteraceae
a53a66f6774e40bd724fb575b97512c9	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Burkholderiales	 Methylophilaceae
701166db12cbd57dee8c4ab3c126975a	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Burkholderiales	NA
92b404c7f56c012a467c2121e2f751bf	Bacteria	 Proteobacteria	 Gammaproteobacteria	NA	NA
c20e5b9da6674c32b9c9f4b66c5e0142	Bacteria	NA	NA	NA	NA
29bf17e93032415e3cab3bc75b667810	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Burkholderiales	 Comamonadaceae
fa4081cc2028c0042f9d3b1f3f29f51c	Bacteria	 Bacteroidota	 Bacteroidia	 Sphingobacteriales	NA
d522ef6e6fbddd7a36382668eedc3798	Bacteria	 Verrucomicrobiota	 Verrucomicrobiae	 Verrucomicrobiales	 Verrucomicrobiaceae
8cae3ce3307ec2cd4ad95c83b05a7224	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Burkholderiales	NA
32234c402b3714e2157a981354922824	Bacteria	 Bacteroidota	 Bacteroidia	 Flavobacteriales	 Flavobacteriaceae
f5028b1a467edd3e0e2c02ea155b90e9	Bacteria	 Planctomycetota	 Planctomycetes	 Pirellulales	 Pirellulaceae
745c54c0a525781ab2656122e4f19f89	Bacteria	 Bacteroidota	 Bacteroidia	 Cytophagales	 Hymenobacteraceae
760b2622bd698ad21f05d1740b283c4b	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Burkholderiales	 Methylophilaceae
fe1e21c62d528da02463358b6c6f252c	Bacteria	NA	NA	NA	NA
bea8b0001b1018a7103843338192ab01	Bacteria	 Firmicutes	 Bacilli	 Izemoplasmatales	 Izemoplasmataceae
30478ad0ddfa07f895552fd10e70a2e3	Bacteria	 Verrucomicrobiota	 Verrucomicrobiae	 Pedosphaerales	 Pedosphaeraceae
da6e2f76097e0eb372de5401457c327b	Bacteria	 Patescibacteria	 Saccharimonadia	 Saccharimonadales	 Saccharimonadales
d59a61f3ff3aad1ace4bedd4d4412595	Bacteria	 Bacteroidota	 Bacteroidia	 Chitinophagales	 Chitinophagaceae
6a315d7ae9bfa2f3f79b29b8e9512992	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Diplorickettsiales	 Diplorickettsiaceae
1b12046a282e2c22e890f555c48c6080	Bacteria	 Firmicutes	 Bacilli	 Mycoplasmatales	 Mycoplasmataceae
44993570932c6cdcdfa091e960c956a4	Bacteria	 Bacteroidota	 Bacteroidia	 Chitinophagales	 Saprospiraceae
b0c1bc9fe5827bd8a9c1a251b3405ab9	Bacteria	 Bacteroidota	 Bacteroidia	 Chitinophagales	 Saprospiraceae
43289b6eb97f5126c6f2bb031564a692	Bacteria	 Verrucomicrobiota	 Verrucomicrobiae	 Pedosphaerales	 Pedosphaeraceae
9bc49db86cc6e88138e967a863711139	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Burkholderiales	 Comamonadaceae
75608e6bad6224cf7db4c13c4af5fdab	Bacteria	NA	NA	NA	NA
a645cc7f4ac8f480242493a3da4215b8	Bacteria	 Actinobacteriota	 Actinobacteria	NA	NA
c0a54b802dafabf3d21ae77d03529205	Bacteria	 Bacteroidota	 Bacteroidia	 Sphingobacteriales	NA
f9b02e1377d2d6a8830cdfa1e32b0aa7	Bacteria	 Firmicutes	 Clostridia	 Clostridia	 Hungateiclostridiaceae
b73eca8c33701fac934f1d5e710772f0	Bacteria	 Proteobacteria	 Alphaproteobacteria	NA	NA
7bb3221f1adc47121e28f806f8540088	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Burkholderiales	 Comamonadaceae
76516543b08116373e47cf605d18c2ba	Bacteria	 Firmicutes	 Negativicutes	 Veillonellales-Selenomonadales	 Selenomonadaceae
56378c42a546f80877943410f62644e5	Bacteria	 Verrucomicrobiota	 Verrucomicrobiae	 Verrucomicrobiales	 Verrucomicrobiaceae
74ab2943d0285cb336502faa48036669	Bacteria	NA	NA	NA	NA
3ad932e321844e3c736103e8bb3ede0b	Bacteria	 Planctomycetota	 Planctomycetes	 Pirellulales	 Pirellulaceae
ede96c7c7a9cb3ef2d09db6b73146c9f	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Burkholderiales	 Comamonadaceae
680a860f5acec75fc21dd24c28aa5634	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Sphingomonadales	 Sphingomonadaceae
bf8e190b08550b8cd4a56dc821d8b238	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Burkholderiales	 Burkholderiaceae
6aafd1cc4fb0c4d480ceece48bdb76a9	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Burkholderiales	 Comamonadaceae
b3a9ce5cd1aa03ef0c7aacac90c2e567	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Caulobacterales	 Hyphomonadaceae
770e745f9e5aa6e52099526d9f458eba	Bacteria	 Bacteroidota	 Bacteroidia	NA	NA
8056be364cbba5b83bad6c490d10fb3f	Bacteria	NA	NA	NA	NA
b3377d5c447a2fa83172d36f5daeba6f	Bacteria	 Bacteroidota	 Bacteroidia	 Sphingobacteriales	NA
ad9efa74a82b6d0ede9e6643244f965b	Bacteria	 Campilobacterota	 Campylobacteria	 Campylobacterales	 Arcobacteraceae
e0a5923b40e38f3adb6b4785e0071798	Bacteria	 Firmicutes	 Clostridia	 Oscillospirales	NA
0bb42cddfd876810a9930f82a198d1c6	Bacteria	 Actinobacteriota	 Actinobacteria	 Frankiales	 Sporichthyaceae
278fecf8dc9d56f386b68f38c58e4383	Bacteria	 Desulfobacterota	 Desulfovibrionia	 Desulfovibrionales	NA
a5754bcf09551efd9396737894f963a9	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Rhodobacterales	 Rhodobacteraceae
f6c0fa0be14deb65bcdb76958e1fa224	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Burkholderiales	 Oxalobacteraceae
d7d023b36a3813005cd6e0b595c21a51	Bacteria	 Proteobacteria	 Gammaproteobacteria	NA	NA
18ae1603474184c56575a4f114ed81ef	Bacteria	NA	NA	NA	NA
5d0457eb8f6fa1db3b3c40b55c3e1e55	Bacteria	 Firmicutes	 Clostridia	 Clostridiales	 Clostridiaceae
8309b39f9effb84b5a697c8dfd7410a4	Bacteria	 Proteobacteria	 Gammaproteobacteria	NA	NA
5853fbed01de65ef605fabc155e7e4f5	Bacteria	 Proteobacteria	 Alphaproteobacteria	NA	NA
cc1bbd84b6520d7abfb930dcdd34d6fa	Bacteria	 Bacteroidota	 Bacteroidia	 Sphingobacteriales	 Sphingobacteriaceae
4d809c493ba46e77a9fb26a0784e2ccb	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Sphingomonadales	 Sphingomonadaceae
7c2d707a70dad6a493ee92b554f7720f	Bacteria	 Acidobacteriota	 AT-s3-28	 AT-s3-28	 AT-s3-28
36ad5e6f3583b79462eccbceb42d04be	Bacteria	 Actinobacteriota	 Acidimicrobiia	 IMCC26256	 IMCC26256
11e7807b99f2f107595e71162d6a658b	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Pseudomonadales	 Moraxellaceae
b716e0c6c3af534afdb3fd967e15d3ff	Bacteria	 Bacteroidota	 Bacteroidia	 Sphingobacteriales	 Sphingobacteriaceae
a0315739db648b539c069fb6921553db	Bacteria	 Myxococcota	 Polyangia	 Haliangiales	 Haliangiaceae
50424b21cc897ec57a8d6682709f7d9d	Bacteria	 Bacteroidota	 Bacteroidia	 Chitinophagales	 Chitinophagaceae
6c24f058410eb6041d16b34288d35c66	Bacteria	NA	NA	NA	NA
bc8bcb6b2de0e2714382bd35962e76e6	Bacteria	 Proteobacteria	 Gammaproteobacteria	NA	NA
9cadead0233cc5dc5fb1d7805257dd76	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Rhodobacterales	 Rhodobacteraceae
9a62bb801a1c0cb5768c08ca9010e4ae	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Alteromonadales	 Alteromonadaceae
bceddb0d8768164e04a41a9114811523	Bacteria	 Bdellovibrionota	 Bdellovibrionia	 Bacteriovoracales	 Bacteriovoracaceae
b89ea0c938a4121a12bff2a3fe7d986e	Bacteria	NA	NA	NA	NA
d856efc7ca3bfa0ebd515c174761af41	Bacteria	 Fibrobacterota	 Fibrobacteria	 Fibrobacterales	 Fibrobacteraceae
5d40ec91efb67f223f8fc651c3326d9b	Bacteria	NA	NA	NA	NA
166c21a73c4e19f3828e90ef8a7460d0	Bacteria	 Bdellovibrionota	 Bdellovibrionia	 Bdellovibrionales	 Bdellovibrionaceae
88f1a5aee46f06d23168930a83b4c103	Bacteria	 Chloroflexi	 Chloroflexia	 Thermomicrobiales	 AKYG1722
26d7ae4f39c70843322e188d513428ca	Bacteria	 Planctomycetota	 Planctomycetes	 Pirellulales	 Pirellulaceae
fe9447dcc884b3f542503f1f888d8420	Bacteria	 Verrucomicrobiota	 Verrucomicrobiae	 Pedosphaerales	 Pedosphaeraceae
567afe3ec1e4938ed1055fcb506600b8	Bacteria	 Actinobacteriota	 Actinobacteria	NA	NA
a487318852229221a65d7148034bbd17	Bacteria	 Actinobacteriota	 Actinobacteria	 Kineosporiales	 Kineosporiaceae
fb4f950ee9a27b15564ad9197102cb37	Bacteria	 Bacteroidota	 Bacteroidia	NA	NA
0bccc227bb8eb299bd890496b69967ed	Bacteria	 Firmicutes	 Clostridia	 Peptostreptococcales-Tissierellales	 Peptostreptococcales-Tissierellales
e956773ce9b03019d941a3831d7fc69c	Bacteria	 Firmicutes	 Clostridia	 Peptostreptococcales-Tissierellales	 Peptostreptococcaceae
a3b37ff9d32c273d9a74b1ca14d6d538	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Sphingomonadales	 Sphingomonadaceae
8f54fd7ede84954dde229c6c4073c60e	Bacteria	 Bacteroidota	 Bacteroidia	 Chitinophagales	 Chitinophagaceae
04366570f70121b3429fdb134a2be288	Bacteria	 Planctomycetota	 Planctomycetes	 Isosphaerales	 Isosphaeraceae
b081503d6859e65aa25a1c68d5677a9e	Bacteria	NA	NA	NA	NA
d9622986b82ec906dbe3bf7190a7dac8	Bacteria	 Verrucomicrobiota	 Verrucomicrobiae	 Chthoniobacterales	 Terrimicrobiaceae
e4995921c71c9d9eaa4079b954763f1d	Bacteria	NA	NA	NA	NA
9e739f0553e1213c61afd250f042845d	Bacteria	NA	NA	NA	NA
d93cce1b2142a907d82a61036096b245	Bacteria	 Bacteroidota	 Bacteroidia	 Cytophagales	NA
5898970348c94274a11f3d0df6007e40	Bacteria	 Planctomycetota	 Planctomycetes	 Pirellulales	 Pirellulaceae
322bf235ec3d06805e4bf160bc4ec70b	Bacteria	 Firmicutes	 Clostridia	 Peptostreptococcales-Tissierellales	 Anaerovoracaceae
fc7025f8b2646b82205242423df84b92	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Rickettsiales	 Mitochondria
8f29640f186d7164afa84af60bdaa20e	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Burkholderiales	 SC-I-84
9666add4a43047d6917a5f1901124d5e	Bacteria	NA	NA	NA	NA
889738d0c7541109a1b7948f48a88212	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Sphingomonadales	 Sphingomonadaceae
51215a0096b207f143947c4b9e887d98	Bacteria	 Firmicutes	NA	NA	NA
912477c7897a1efca2afd12baf28dff8	Bacteria	 Proteobacteria	 Gammaproteobacteria	NA	NA
5cc23ea762ad53dfd6e916edc772058c	Bacteria	NA	NA	NA	NA
79484e00fc93574297a3b2dca434fc9f	Bacteria	 Proteobacteria	NA	NA	NA
4d7f6f1b4a1c36fac9b38783dcfc5d29	Bacteria	 Firmicutes	 Clostridia	 Peptostreptococcales-Tissierellales	 Peptostreptococcales-Tissierellales
2dae2fddeca0f7cdfb22aba62502485e	Bacteria	 Planctomycetota	 Phycisphaerae	 Phycisphaerales	 Phycisphaeraceae
2b1c7d56728b3b5587abd3f66450f55c	Bacteria	 Proteobacteria	 Gammaproteobacteria	NA	NA
c280a7efe9b7344d183ae85b05c849fc	Bacteria	 Proteobacteria	 Gammaproteobacteria	NA	NA
9ef3b92e68868774f01c8ebb45974485	Bacteria	 Planctomycetota	 vadinHA49	 vadinHA49	 vadinHA49
69219e22d98803dce101120e9281c460	Bacteria	 Bacteroidota	 Bacteroidia	 Chitinophagales	 Chitinophagaceae
57eaa1c2a1421808f0c8e88e6409dd91	Bacteria	 Myxococcota	 Polyangia	 Polyangiales	 Polyangiaceae
a8030d7ba59ba33831dbde3c1f0cd7a4	Bacteria	NA	NA	NA	NA
6803342c8115e1ae657dbe12e171ec50	Bacteria	 Actinobacteriota	 Actinobacteria	 Corynebacteriales	NA
e091c352f43254cd62d46bbfab2d5bd7	Unassigned	NA	NA	NA	NA
85fb5e70fcf80522d56c4684d73f856a	Bacteria	 Planctomycetota	 Planctomycetes	 Pirellulales	 Pirellulaceae
a358f75a8bead2a2e7b6ecbdbbc17733	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Pseudomonadales	 Moraxellaceae
1d6e8b3c6eb48060763c95dbc7da69d4	Bacteria	 Bacteroidota	 Bacteroidia	 Bacteroidales	NA
525b6f097b2751a48c79ac85cb89ae6c	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Burkholderiales	 Chromobacteriaceae
6f324d9719ee46f4b6d9fd63d133b1ef	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Pseudomonadales	 Moraxellaceae
e28e6273effc8613e429b9c6476a0c05	Bacteria	 Proteobacteria	 Alphaproteobacteria	NA	NA
601c0b1d17d42230df6b02227010a44e	Bacteria	 Verrucomicrobiota	 Omnitrophia	 Omnitrophales	 Omnitrophaceae
20b063f4135425c5380a87d2248646be	Bacteria	 Verrucomicrobiota	 Omnitrophia	 Omnitrophales	NA
d70cf54c91e8dce37c70c765a0a318f2	Bacteria	 Cyanobacteria	 Cyanobacteriia	 Cyanobacteriales	 Xenococcaceae
8b38148b28b41213d55b3798a2e31b0e	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Caulobacterales	 Hyphomonadaceae
9f133b906f1e6dfe9ee3732f3917be3b	Bacteria	 Planctomycetota	 Planctomycetes	 Pirellulales	 Pirellulaceae
8c83b463fd9f0107cf8d1d0ca9e6643c	Bacteria	 Actinobacteriota	 Thermoleophilia	 Solirubrobacterales	 Solirubrobacteraceae
b332cbd80cb768c7b3bd4c1511758267	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Pseudomonadales	 Pseudomonadaceae
e2e2c2f7c922fd545a31cf76c5dcb62e	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Rhizobiales	 Beijerinckiaceae
e13ebd9e048376aa1b3d1b10c5d57937	Bacteria	 Bacteroidota	 Bacteroidia	 Cytophagales	 Spirosomaceae
f94a4927cee2a44da800e763adc2b33c	Bacteria	NA	NA	NA	NA
a5fbe32e56f3b1e778a519dee40b97a9	Bacteria	 Bacteroidota	 Bacteroidia	NA	NA
5dbd495c411e21dabee65408ac7da1e4	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Sphingomonadales	 Sphingomonadaceae
432732a8e6ff7b473b6e21bfafec84ec	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Salinisphaerales	 Solimonadaceae
2920c6415627933b8d82cf181ced320e	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Caulobacterales	 Caulobacteraceae
088a4d1bd7a47c2b3d6fb55518b4374d	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Rickettsiales	 Mitochondria
11d254343c8d490eaf1bc77350dd7526	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Burkholderiales	 Comamonadaceae
78e79358610b4b61104e9df54c3beddf	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Burkholderiales	 Chitinibacteraceae
05266c736600a2718fbad8488f3994b3	Bacteria	 Proteobacteria	 Alphaproteobacteria	NA	NA
df3b56106362916989b8a5888a3cd46f	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Burkholderiales	 Oxalobacteraceae
c0d4a5479e6b7416c3b42ad0f342e81c	Bacteria	 Actinobacteriota	 Actinobacteria	 Bifidobacteriales	 Bifidobacteriaceae
228591113dde44fb8bf67c4d53776a5e	Bacteria	NA	NA	NA	NA
74daa7fce1d648d16766294cf41d98b8	Bacteria	 Actinobacteriota	 Actinobacteria	 Micrococcales	 Microbacteriaceae
fda4158744ca5875be8d525acefd836e	Bacteria	 Firmicutes	 Bacilli	 Lactobacillales	 Leuconostocaceae
d36014b33afabb068d6c7c44633daf35	Bacteria	 Bacteroidota	 Bacteroidia	 Chitinophagales	 Chitinophagaceae
84d1892969af422b92d51ebcaf84f201	Bacteria	NA	NA	NA	NA
32bf4be2fe5aba4c516824d3e35e3837	Bacteria	 Firmicutes	 Bacilli	 Lactobacillales	 Lactobacillaceae
4ece777dfe9934e35c35f0bedaf202fe	Bacteria	NA	NA	NA	NA
6d7e3e7a90dc4f196fd54a10163c09d8	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Burkholderiales	NA
0518278022e3e1c7c1e4991600f3fa02	Bacteria	 Proteobacteria	 Gammaproteobacteria	NA	NA
d837ec0dd7c025bf51cad2ca38423eff	Bacteria	 Cyanobacteria	 Vampirivibrionia	 Obscuribacterales	 Obscuribacteraceae
8d4b552dee60f7266243a048e8a240d2	Bacteria	 Patescibacteria	 Gracilibacteria	 Gracilibacteria	 Gracilibacteria
088b9fd3b381b61bcb50d39825c798e4	Bacteria	 Bacteroidota	 Bacteroidia	 Cytophagales	 Microscillaceae
310449c40f837a829dd16a069d95e7f2	Bacteria	 Dependentiae	 Babeliae	 Babeliales	 Vermiphilaceae
009cd91e86b6b6760f7b2e2d2235dc15	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Rhodospirillales	 Rhodospirillaceae
c6c32ccec73db4584753fbd13f232282	Bacteria	 Proteobacteria	NA	NA	NA
eb690328b40616e0b3d3ffd1c3024622	Bacteria	 Bacteroidota	 Bacteroidia	 Bacteroidales	 Rikenellaceae
a32ddc55e15f81f481be1c51f63071cf	Bacteria	NA	NA	NA	NA
162adae128e6fc0d1a5e1f89839ea67d	Bacteria	 Bdellovibrionota	 Bdellovibrionia	 Bdellovibrionales	 Bdellovibrionaceae
73e8e1648fa91b1e8f2d98789c7c86b3	Bacteria	 Acidobacteriota	 Acidobacteriae	 Subgroup_2	 Subgroup_2
08d8f57df7731d3af90ec7839ac345c4	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Rickettsiales	 Mitochondria
401ec815939e8bb611469c5d561f342a	Bacteria	 Verrucomicrobiota	 Omnitrophia	 Omnitrophales	 Omnitrophaceae
0e2d97c931348370e04c23076ba348ed	Bacteria	 Chloroflexi	 KD4-96	 KD4-96	 KD4-96
d2ea7658b9b7e295f715adb0719cc63c	Bacteria	 Bacteroidota	 Bacteroidia	 Bacteroidales	 Rikenellaceae
1c3fc463670a43a5e4a72a69458bb783	Bacteria	 Firmicutes	 Bacilli	 Paenibacillales	 Paenibacillaceae
cda93d00ec9b9b960f8543fd0704fde2	Bacteria	 Verrucomicrobiota	 Verrucomicrobiae	 Verrucomicrobiales	 Verrucomicrobiaceae
76ae89e73c00041d345edcf66c91d39e	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Rhodospirillales	 uncultured
c7fc7d6f2b7b6fd975fdf75c9cff7704	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Burkholderiales	 Alcaligenaceae
6f69ce48c82b25e94ee4502a6f9fbbd5	Bacteria	 Actinobacteriota	 Actinobacteria	 Micrococcales	 Microbacteriaceae
d45b15151fa5a0fd2aab5d78ecabe88c	Bacteria	 Verrucomicrobiota	 Verrucomicrobiae	 Chthoniobacterales	 Xiphinematobacteraceae
a37c1fda079b6bd0baa544595a842039	Bacteria	 Verrucomicrobiota	 Chlamydiae	 Chlamydiales	 Simkaniaceae
810b7533c45c62a591625546e7713e61	Bacteria	 Elusimicrobiota	 Elusimicrobia	 Lineage_IV	 Lineage_IV
1168e71908dd2221d3c5575b35282b16	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Rhizobiales	 Rhizobiaceae
7ebf2821c4aecaa7d329967ea58a6b7d	Bacteria	 Actinobacteriota	NA	NA	NA
d1faf80d00fb590986a6a5ecb185b16b	Bacteria	 Dependentiae	 Babeliae	 Babeliales	 Vermiphilaceae
c0677d9bed67f0235b0dd7ef8be03dd7	Bacteria	 Verrucomicrobiota	 Chlamydiae	 Chlamydiales	 Parachlamydiaceae
5fc18aeb953740772ceebf11c708003b	Bacteria	 Actinobacteriota	 Thermoleophilia	 Gaiellales	NA
f128c3dc94d379906c1acab7c3d4119f	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Burkholderiales	 Methylophilaceae
482450d691c463e0adbf17ed84576d3e	Unassigned	NA	NA	NA	NA
3b5936b3cea4800064f867f3e1bb89c2	Bacteria	 Bacteroidota	 Bacteroidia	 Cytophagales	 Spirosomaceae
2f79b7f7f10972683d7bf9072ff89677	Bacteria	NA	NA	NA	NA
ed35c60bf2609accb207095b273907ab	Bacteria	 Patescibacteria	 Saccharimonadia	 Saccharimonadales	 Saccharimonadales
3662bb1ac8c586f2d93b83ee0bef3a4a	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Caulobacterales	 Caulobacteraceae
5c224cf32d24724d96aed3c048e464f6	Bacteria	 Verrucomicrobiota	 Chlamydiae	 Chlamydiales	NA
82fe5fc0497f56ebf367d8d4e5fc2698	Bacteria	 Patescibacteria	 Gracilibacteria	 Absconditabacteriales_(SR1)	 Absconditabacteriales_(SR1)
8c3e1d3068f69e19462f1006396dbbe9	Bacteria	 Armatimonadota	 Armatimonadia	 Armatimonadales	 Armatimonadales
4406fbdb7479c1ce24906e0f737524ee	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Rhodospirillales	 uncultured
06f354da1f8949971bbe47adcbd8d203	Bacteria	 Bacteroidota	 Bacteroidia	NA	NA
fa1e5182ce0eb5798aa02d494001d8ca	Bacteria	 Bdellovibrionota	 Oligoflexia	 Oligoflexales	 uncultured
3224a570a9ae97eda95d7e24a723bf6f	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Sphingomonadales	 Sphingomonadaceae
b8212f2adde827c8c24440923162c304	Bacteria	 Methylomirabilota	 Methylomirabilia	 Methylomirabilales	 Methylomirabilaceae
177fcfc00783ab4d9335e47013a24755	Bacteria	NA	NA	NA	NA
73dc185d90dabff7220e03c66a71a70b	Bacteria	NA	NA	NA	NA
274a505245dcd6043a18eb74080916a1	Bacteria	 Bacteroidota	 Bacteroidia	 Cytophagales	NA
1d0faf03dcefb722c1b5cdea559321fb	Bacteria	 Proteobacteria	 Gammaproteobacteria	NA	NA
53786f165d27fdc5f99c4b53b149b035	Bacteria	 Bacteroidota	 Bacteroidia	 Cytophagales	 Spirosomaceae
772afab1afd27b3bb630a2bed6773f74	Bacteria	 Firmicutes	 Clostridia	 Oscillospirales	 Ruminococcaceae
778aa71dbb0cce864172fec23afcf75c	Bacteria	 Patescibacteria	 Parcubacteria	 Candidatus_Kaiserbacteria	 Candidatus_Kaiserbacteria
bfaab958490b9c41355c3500c0b85977	Bacteria	 Chloroflexi	 Chloroflexia	 Thermomicrobiales	 JG30-KF-CM45
3154af880e39c4f84d9b83096c687ee3	Bacteria	 Abditibacteriota	 Abditibacteria	 Abditibacteriales	 Abditibacteriaceae
9f5ffb14a2fafaaf13ae176df804a1e8	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Rickettsiales	 Mitochondria
71ea01954de41dff1633ce6e5e36b809	Bacteria	 Dependentiae	 Babeliae	 Babeliales	 Vermiphilaceae
07aa8bfb7a73dbf2461d4a1f9ef9d456	Bacteria	 Actinobacteriota	 Actinobacteria	 Frankiales	 Sporichthyaceae
2dc524777fdb08d87c9ea5cdd2eb503c	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Rhizobiales	 Beijerinckiaceae
5e91d0de8a4d1f3c0523e2aeaac02d03	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Burkholderiales	 Aquaspirillaceae
27996275ab7d7d7de22915e76b87b187	Bacteria	 Chloroflexi	 Gitt-GS-136	 Gitt-GS-136	 Gitt-GS-136
67cee1d6019f82f7d431388570a840b4	Bacteria	 Verrucomicrobiota	 Lentisphaeria	 Victivallales	 Victivallaceae
852b4a5e4edbe2bed83dd56e3cd117bf	Bacteria	 Patescibacteria	 Saccharimonadia	 Saccharimonadales	 WWH38
9e497c22a479db422c271a5607ab7f7c	Bacteria	 Chloroflexi	 JG30-KF-CM66	 JG30-KF-CM66	 JG30-KF-CM66
162db538fe7e7109e4b505a96ce3dd09	Bacteria	 Bacteroidota	 Bacteroidia	 Bacteroidales	 Dysgonomonadaceae
1e853b27f3cfad53a8a5a945297db7f8	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Sphingomonadales	 Sphingomonadaceae
f63dd8e6defc860df5d343cd087f11ba	Bacteria	 Firmicutes	 Clostridia	 Oscillospirales	 Ruminococcaceae
7378de56f40e9ba372c6c6dd039a914f	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Alteromonadales	 Shewanellaceae
89d947f370d8e1cd3e83efa48de02f04	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Gammaproteobacteria_Incertae_Sedis	 Unknown_Family
540dac68aa839c89d847f8ce4d16299f	Bacteria	 Bacteroidota	 Bacteroidia	 Sphingobacteriales	 AKYH767
0a8fe4a1efc0023149c6ff7b39812e8f	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Burkholderiales	 Comamonadaceae
ea8ad567ee932d9a42adf303e7580dfd	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Xanthomonadales	 Rhodanobacteraceae
c24c95d15a4af94242b561bb9b7272f9	Bacteria	 Planctomycetota	 Planctomycetes	 Pirellulales	 Pirellulaceae
915137a33c3915566a8c0e12164accc2	Bacteria	 Bacteroidota	 Bacteroidia	 Chitinophagales	 Chitinophagaceae
